user_id,name,review_count,average_stars
gOr2r1-kmPn0g27UKtbGEg,Sarah,19,3.21
wSzwjZH_RHjCMrZEedYQTQ,Nigel,2,1.5
Rm2hmvlpnQbDQPoK6XoFQA,Cindy,265,3.61
TUZJV-P2d2fhqCJtCnd8oQ,Gnarles,10,3.5
O5hSFp2owxSSumTLKncqtg,Peyton,12,4.42
6VPThynBbCAj7YGr3qAMGQ,Lily,8,4.33
35xa9RdkvyXcxxRtWeAmQA,Tom,184,2.85
SnQQQitJeSdHfNGTh_C0mQ,Anthony,480,3.69
bJEDWTwfOUiMSJqyzmn8uQ,Sony,9,4.33
if2poGHq6Ja8DYdPv3S1LQ,Adrian,5,4.0
2pTCaGCg9vfspnPCVXue8Q,Amber,266,3.58
E-r4draHjPpPEB_U8tI5fA,Tatyana,54,4.05
WtYO6iJmb5duHPqoNszKAA,Angelica,9,4.67
9MtIvSW2AVAnS6cbYH-HcQ,Dnainsb,89,4.07
CUCqU6MjjQTmc2S8Ky43Lw,Julie,6,4.5
zqzjP6MghMNgYDdagSoO_w,Dani,3,3.0
vIr2vYWApBXiQv5qHFn6gQ,Wendi,14,3.5
qVN9kWNP7yGPOiYCH4sDOg,Ash,35,4.06
MRORuJzjJaK-g4N_6ux_qA,John,42,3.69
PN5w9yBaiRprdIuxTmFNJg,Alan,92,3.29
Lmw3Q8EZlWR7iqo7KaGEfQ,Melissa,31,4.36
o72LSEPHKu1oQcpXeIVlag,Luke,9,3.8
vbTSskk-xz0ZEnpdZBqSxw,Tien,38,4.18
_MFFuCaYNuWS3rYQScw5-w,Amber,464,4.11
XNq_gu7tqWKF6z82GcPVkA,Elizabeth,195,3.65
vYKDSE6EpdkNg_j1XVXU6w,Todd,2,3.0
MrqeVVEux5nIO3Q76fZFHg,maria,16,3.67
c_cZhT8Stc4n_fNMYMAFVA,Billy,27,2.76
PlPOmiSRrUASEi1LDUWQhA,Lauren,30,4.53
rdjWgyvtkNDe6ujTdxYHgA,Roman,213,4.82
_zUvHRnxYHRuI8JXAPIN_w,Casey And Julie,25,3.2
xgEwmTL2LtQOIu69qZaJUQ,Robin,56,3.67
Le1m3nq_WGApk4R-zfbu1g,Ihab,3,2.67
s_oT_xD5pfHG-o4K6np82w,Sisto,15,4.5
OGUHcFokbFOhK1D3ujrzpg,Philip,30,3.75
gdvTlUIi8DmX0M_SJF9esw,Nataliya,18,3.24
GJ_OtS_HF02XgQkkH0kybQ,Steve,11,3.82
1Lt1lKsNXfC9z9gZQmhi3g,Tess,13,3.46
XbW9BI7rVR0xV0SA9rYZ4w,Van,34,3.63
TVwgG0B_L29ter_NNRJujw,William,7,5.0
UFnL-OicPYCTMWsXOOEBkA,Tiara,406,4.28
1LWQtY9W7olnf5E901LC9A,Megan,8,3.63
vgc72eOQhrxnXIOeU4wyyg,Tawny,36,4.68
zbO1r-coJX4Pw2XVu4XgZw,Jeremy,11,2.64
gNJ2tQ_Nu2q56JbT63Dn2Q,Greg,7,4.86
XLeJ6m4TOBkCvhFLNeax_w,Zoe,3,5.0
6MNBAfmm5OfgJ2NV1d22Lw,Alison,34,2.92
PcQUIs5r-N3fNypc02fYfQ,Ayca,14,3.4
zZFrDc2DPCPZfAz7GljnpA,David,35,3.86
r9rRAEkktUzE8WPaAOBufA,S,26,4.15
yQXug2VdtR7PIL5wXBN-6A,Chuck,44,4.35
DZTE4n5epxoUtinanUDVbA,Jesus,15,4.39
rGntGTv4iobwBRG5dTu6Ig,Pia,38,4.26
trCeU-UX5S7GXGbS0IkuSg,Raec,38,4.0
Wth850A13M1hh7KuKESqjw,Rachel,12,4.25
Wn8TlssYxwMfRIcJfjyvSQ,Courtney,43,4.78
MINQTZ3wya09S5qXBImC2A,Chacha,4,2.5
oDGVAmHELsZS0MuAredT-w,Julian,11,2.83
_HVnLoJinkR2IJjJ2UtfEQ,Brendan,35,4.05
q-vIVTIAcBQ8lkglLERlww,Jon,119,2.91
yHq8851rlklPRwBY5Ic6pQ,Steve,109,3.87
1TorheZj-EjqKG1CLqloDA,Hannah,81,3.75
SFK07m9eG-lIz8H6YXsMYA,Greg,53,4.72
upzIgUJ3doBC53Yxk8e20A,Chandler,73,4.01
WrojOVHNnR1hn25VOTYG6A,S,100,3.02
MmUvhVk6gKzDEx91H5JYyg,John-Paul,36,4.06
npfq26dKJeHQl3oZKWzlaQ,Annie,13,1.86
UqsrgGInhY-NQmlgRHemaw,Chris,45,2.74
h3xxoEF4K6BQYVu3LEk7Nw,Taryn,6,4.5
-xKJ2piFMljy1bE29yGOjw,Min,5,3.8
hSc22KKccAgkNdJbsG54Gg,Fabiana,249,4.07
0gUwdBxEKeRA7zAO0GZhxw,Carey,17,4.71
haD5sz2hDe-1TZIpn0-AOA,Natasha,133,4.17
udLB_z17PZLOBDAVVANQiA,Jason,1,3.0
2QZTgFGU1T69aXKVT7nPBQ,Brian,13,3.62
QrJBE79OpkTFCS77yyY6iA,Anne,8,4.25
zDKTwt6BMRtbqUuLE9_OWw,Tara,31,3.94
J39Hg72E586tL39m_Z1PXg,Lizzie,30,4.68
9MC0gl0367NQhCQmb2vrag,Donny,42,3.55
s1znMrt2NO6_NrIQ6PpQIg,Samantha,90,3.84
Qv7yx-KZIS0LwWnmuiNx9Q,Jen,49,4.29
W4KYMeUvyjyZ-6GxynhQKg,Bukola,30,3.88
f01HF6B3QdwiEZfh6XxibA,Selena,16,4.41
WrZ5k3RcK-3tHEmb4WV-mQ,Walter,3,3.67
KMg0rUJkLOHz23OqlzGFqQ,Catherine,17,4.29
VCrULyHiWu2N33fz4XJ0cw,Karina,25,3.58
DvVVH-0LCb9Z_q-Yh6gtww,Barbara,34,4.0
hg9aykklpv-ifoQ4QAskSg,Jamie,12,3.0
1V40nzCW85I8SEm-8mOcqw,Rudia,125,3.92
3hWoC1y_b4IZL-INXAtoQQ,Alondra,21,4.24
CwJZWI6-gx2cML5WV9x7IA,Roy,93,2.75
CcnRgmhJxt87yHhqOOD5AQ,Lacy,51,4.54
jVqcrj7XPjUi-_RjeKoBbQ,Micah,4,4.75
Ft9XnUqtkqE3Hh8Ib4QVyg,Mike,60,3.74
NPZ113YIXy-nl0aQ6wOvww,Debi,67,4.14
SQ8ZyY2TlDgDhXIW4iOjgA,Karthik,21,3.48
GJaa4Ddln6MqU-h1gVONSQ,Andrew,28,3.79
BF2ornP4KWyVR9Cj5-73gw,Jeremy,12,4.75
j6S-cl7ebAh5DeJ8Hv2gsA,Isaac,10,4.09
kJs2CNIWH5ZuH-J51Qz4wA,Martin,17,3.55
5dUjpAw8vfEvxpnLgx_n-w,debbie,14,4.33
zjrO559wklkCtUztwTu5MQ,J.A.,2,5.0
r2G_eOWNMAXq6vQ8RB2PWg,Sarah,81,3.9
Bt7C_G1p8fTiNaBH65GnUA,Michael,1,1.0
YkZjZnSEE-lZSn8NxNSJVQ,SB,26,3.12
8qySoTgLTKlrRmEZCFaDRg,Erika,5,3.67
7H4oPWY663RtYy-n5eFrsg,Sherry,104,3.82
3w8cOLJGdB9RpOo_ri0HDQ,Erin,5,3.6
hcCfJOvkRlrNDkWHMoQw7A,Rose,58,4.34
CbmEXhaPvLK-5bbupG93Fw,Duy,52,4.28
Kbe_-ecBilYyUSkwjHmbKg,Jill,139,3.82
GNJYqQBj5U0OuOZ1Utv1Tg,Melissa,146,3.47
L8nb-fqdNyXY70zUi1xETg,R,115,3.24
fjk7okdMdtH6RIkTIy1gXQ,Billy,14,4.79
wX524mxG562L4FHJyT0VwA,Elizabeth,5,4.0
Hjdzwwf_A44ReIUnTzHYUg,Suzie,7,3.86
MRAvP6HMHSmAuTf3PHZawA,Ryan,79,4.19
-ddXzz2CT7z_oqF8DlRY7Q,K,94,4.29
iptXuyMTwip3FD_KNqlS-A,Lindsay,170,4.18
PPTak71NPvZY0NHoirXW_w,Hannah,27,4.74
nGVecRWtFersLDLEGlrmhg,Dana,204,4.18
3GPMMsNB0IBbkYQdRmlC3g,Christine,48,4.48
faC_ayVikkPU6fXqRoES5A,Oliver,54,4.68
xOIH4nVEjw5KkdveqwhFGw,Katie,14,5.0
MBzXqAi2ooFP7IUPA3QXCA,Kelsey,5,5.0
YLtStLD6NVX8dgfWCY7FlA,Kara,65,3.62
DjcRgZ0cJbf6-W2TxvFlBA,Jessica,179,4.36
EmTgYXegW-8MUGEsNk9mrw,Sweet Lady,11,4.73
0vMlBtnJQzDVv6-EofS5ZQ,Jessica,34,3.24
ZXaNDrsZHBE1grnZ71-3WQ,Brian,28,3.79
0CUDrMaBZaQUU0xX0fYRpA,Krissie,4,4.25
B_BBA5vukbHfL7GCl4yVHA,Claire,15,3.59
nsB75f_4wmkXANRxX3eOjA,Greg,30,4.81
ix98mVCMXyegBaD3xb1oaA,Patricia,33,4.33
R1HzfxHbGBJpqXHVqdIt2Q,MovedToSoCal,18,4.19
PCReLAoHEtdZlAx2IwXv-g,Ann Katheryn,3,4.0
MteON4rRsucL7UFjGfEPnA,Lauren,9,3.86
oMX2ww_SuBdFA3zA0wN_Qw,Shannon,53,4.13
XyFUVuzPVp7NkpwIjEg3fg,Tizdet,4,3.0
sYVGAXCtm9spcKLLwMnrNw,Stephanie,1,5.0
bU2AJyTDaUMY8sWFYAc8pw,Beverly,86,4.41
-YmSO49QCe5gyDsxwTUh4Q,Suzanne,40,4.37
Y5xSrZqpx8yj5QNeQBtdCA,Steven,3,4.0
uZIJhgj5O2hzlHPBi3PUtw,Hassan,7,3.43
HIi159B_ZXTX9kJCdXGCYg,Alexis,2,5.0
z7aeC1YKyG0gcg6AzUysbw,Charlene,24,4.44
KhJ37jAahAhhAcOyiTnPRw,Clare,1,4.0
BOqperMjmqVpGOcP5EHzoA,Teresa,42,3.84
7urBCOnYpUbHh-Pt4M0cUQ,Racel,23,4.25
6fYEfb5NV1W1oQiZIgisHQ,Sperry,28,3.39
pEGbBmA2tGPu0WAbilTJIA,Graciano,12,4.14
6-jUHTq_H8EGqSTI-yvFww,Debbie,87,3.81
HYxwIElFY3hyGf9lgN_85A,Jerrad,10,3.64
LUz4T8WY6d95OMBnOctNUg,Kathryn,54,4.07
aWCq8k6RBP4DZLfsgTXsPw,Allie,15,4.67
Bk6k5Qi2i1JIjubq914IqQ,Leeah,24,3.24
iYv1Y72uFeYfH4ba4nF7yA,Jennifer,8,4.5
j9kVgKlTVmcCB7ni_vrEKg,Megan,46,4.43
0iXvCUoBI6GSr_I8OiIm7w,Tyra,13,4.31
p0HeedPj_IzqzdMq2s8YGA,Janet,84,3.82
fmYDQBMHVENedPOnCY63_g,Ralph,24,3.81
UWBHKYRIouy8nRjcXcT1yw,Brian,34,5.0
lVCP3_sQzynmvqVAQFsFYw,Michael,25,3.79
MbNs7mxnzoU3misCP8zuTQ,Hailey,46,4.54
51p6gVRh8qkFZTM34FHAnw,Tina,68,3.83
6IrjDYZE8J9oF5WfaOugpA,Drew,14,4.29
Ha9mgzMAS-qQARxcFXFBRQ,Paul,80,4.13
pgdaLlOZ2TK2zSK5-5WdzQ,Charles,52,4.77
88NhdvTFpMnWMlx-C3V4gg,Jackie,12,4.54
S08UBUJSQR7XLW8ux1WDbA,S,22,4.32
7B-wwcqFaXuJwrdF9BFbUA,Chris,16,4.65
SAEpF8l9QNjNJLtIJNt2SQ,Kate,1,5.0
speRbTy8mB6FKfHRN10Qug,Caren,5,5.0
YNnK0v_DVDtbApxD3cAd9Q,Joshua,50,4.69
xM5Tvm2tnk7vxxSw5yPb8g,Reilly,8,4.44
ITkAnlq_WOJN9HPJLiDUGQ,Mary,15,4.06
234tqsU9yv70ujM9OvCquw,Esther,188,4.46
HHkcBGeuKN55Ka5aULarmw,Darris,680,3.1
oVastf47T-BmqFsME1U3sQ,Madison,86,4.23
ywKkt0-yXkLU9sEHzAUQ6w,Abel,63,4.49
1lR3LR1tcGZhsQIkM5qlUQ,Drew,81,3.08
oe2wSUmdEXKgrWp2pSNsGA,Ben,100,4.39
yL_rqstzvAzhwqLfIXYC2g,Michelle,11,3.18
QgTzPvCv6dCq8I_KBKhN7A,Oscar,8,4.5
CYdQAb54aTeH5K6vGVcofw,Matthew,22,4.82
3C_JW08Cc14Wuz6F5ugllg,Steve,110,4.05
0iqXturyn6_RrFkEXxu5bA,Tim,339,3.58
66RiJLTKk8WRHLUFtiL-_g,Darron,17,4.82
s_41OECVyddt3v3JNpy6gQ,Anne,9,4.4
vjuz89HT0VA6jgDcVfaawQ,Rose,15,3.5
a9Cuid150gjhof-v19KyNw,Jane,229,3.56
DsBZhRSl-sf6qXKdOp9ijA,alicia,52,3.0
ei7hIaGmc3fpxkmvJrpFzA,Dave,53,4.44
uxLRDohW7PTTpl6V4_5fSg,Ilan,4,5.0
3pCXLR22n9Uq0wwjhGm0dg,Steve,47,3.66
l_Qyw0xlAjoAW0zRno70bg,Jenny,28,4.04
K35nAhwC9VPD_jSei3yWBw,Hannah,44,4.31
vXqDLU0WDAd-qWcTJj5v_Q,Jennifer,2,4.0
Dr6QHAjky4WJ61_ME8K1Jg,Riley,132,4.41
HUvSjsmkNUoGZmRkfz8QaA,Lisa,15,4.19
icUYWXUU058wZRyaHcBkLg,josh,58,4.18
YdRran21LAeKnrenX691qQ,Coco,15,2.88
Bh6r12jVIbOZQ9SWjRfAvw,Chris,6,3.33
eAOUNHGBbUWpr6UsMgtUjQ,stacey,19,3.58
v4OxZjxIpmC6_6x4SvaRPg,Esther,70,3.51
uw8A22loIdF1tGNFNxOOfw,Caitlin,33,3.89
hcn5DEGZK_2E7vW3KNygIA,Blake,9,5.0
08u2L5_wFLsYXG32_wPlYg,Diana,13,3.14
04LrRZewrT_xMLfF4wSv-g,Tom,32,4.88
R1TtVZwv6AR4paVxgB13Qw,Troy,9,4.22
DrI6q33LU_P1xTPdX-D08Q,Brad,32,4.27
cp4KK1WzziduX6yKedpcyQ,Ryan,364,3.85
R7AplPq58mBhwR6a1SLT2Q,andy,57,2.72
QtDvElpPcdDZjqCpfQdvkA,Bruce,5,5.0
mA32qlN_CZ6h_VLhD0aoaw,Svetha,1,5.0
SfhP0e9So1uSqTNqmLGdKQ,Alec,20,3.65
W_dpYDXOeMakfTyiCzm05g,Emily,11,5.0
TV8o91JhuV-WKZ7aLUilnw,Gary,26,4.03
HTxnGp4Sy9Vn3eucrcGjmw,smitha,152,3.51
h1GVI7omKSBNrd_9rj5v5w,Spencer,459,4.33
8eZZ0GHKkxGuAOBaSmxzpQ,Steve,20,4.6
qkurMatmH07fpDIV4_T7WQ,Erin,143,4.27
RKL0Q0pMwFz2EYzRz8U-2Q,Jane,19,4.16
2YfDbaQsLJ_22KTpteWO6g,Kristin,5,4.4
orNdiXa9ONQb8INN3YN6fQ,John,27,4.64
LNq0CwGr-ETXDGMvFS9Yiw,Dustin,4,5.0
e8y4d902h_P9l_Lvptve-w,Julian,8,4.6
37SrVtbg6gWORZ81Rl_e7g,Hinny,8,3.6
nkJSltGgvN1qks7Z7lVwCA,Kenneth,13,5.0
VkMxVcWxTUZ8u_GWihUnew,Marc,90,3.66
qNKk5jzMqPOuGEW60Diwgg,Tracie,77,4.01
viObaHY1aRZRTwNjaTj7Qg,Aura,19,3.95
eNHkBNgZa4J9_IRt4Ho5MQ,Mike,174,4.8
c-aGCSEWX4fbDtb5tWDDGg,Kristi,18,3.56
Dzew1ICfw8DoDqmGrWHkKg,Eric,13,4.69
kN73DqFT-hsQN1yWvwK1yg,Anna,17,3.63
_1-yYaj432ySyvOBfHFKwA,Mike,1,3.5
QliFgy1YkFPS2KHy5fv4nw,Makenna,75,4.04
yAdH7gdemAUig3ycgx4heQ,Justin,39,3.97
e8nx8PB-mNgRtr753o9pjA,Ed,75,2.66
hG0o8XxmTmi_YebX-pR1tg,Robyn,75,4.06
J1x5VgksBeds_7ui3weupA,Liana,49,3.83
D_e1GW7HumsDmCo-roEWtA,K,47,3.88
WBe3oehiMZpIZokHVFlh_A,Sarah,16,4.0
o-jZMhEVCcLg-_sSNirQOg,L,16,3.88
XB2S7OI-rjNR68GAF-M-7A,Jasmine,267,4.72
AGlvLYhaBpvaTLaugcr9Fg,Kirsten,155,4.18
jahEcMD9TPP431TK4_agvQ,Danielle,37,4.41
squ1CcrJI6QzDdD5B8P5hA,Jordan,39,4.76
xaa1Rno611oCHsdLJcNAhA,Adrienne,88,4.85
IafC0dUH6C7MAYdrEyKinA,Taylor,28,3.0
AMlK6g2syLvOd8BpaMmTwA,Monique,37,4.68
n_WcdtW3XUkxy-zigNDCog,A,75,3.92
d5UWtzPZxMmBpLG_X4jGuQ,Tino,4,3.25
vx6BAchvzvetqHOOe3-sQg,J,1814,3.08
TrPUHUhqr6FiKd0h_qzTLw,Tricee,28,4.71
q2JjoDtCADlvWIMzJHv5uQ,Peter,7,4.43
25JK7PG6lrz-VnKPHTp9RQ,Jack,189,2.54
IHalLPBURlCw6mdtmY4VgA,George,524,3.93
WqADYgJ3oUo3m37Uf1HJcA,Alisa,2,5.0
92blYK1ZrE4ksX5sR8-jwQ,Kristina,6,4.67
E6C5TNpcsogzH2kF5n3djQ,Nina,12,2.92
7Mld0ILyXeouVM3mpL5LKQ,Kate,19,4.34
_yB6wENtqd_fMHSRBfAbAQ,Kim,34,4.03
DE6G4kMFP3A0XTSN8zyDEQ,Rosie,10,4.25
jmdI7yWlIeQcMD4iIuenrg,eric,4,3.25
Py7-WVrxPHZBG1ywxNKmtA,Willy,41,3.75
wI9lq5-MmKDjv4CkwXBPtw,Twin,4,3.5
3hTDWp5QU5c26E2dIwNMAw,Julie,22,3.92
vyoioKCI00cmjljTZ5PVvw,Itzy,10,3.5
sxBTh9zgW7NBqG9R57L4wg,Jack,43,4.02
lAp4Mh9wja0G5wZluXAAUw,Abtein,9,3.89
shbQV-Fkdi_ByD85RugQMg,Anna,158,4.22
ZDGaUaz71e0pPlpJk5C52Q,Bobby,12,3.54
A5EG6HaHHXgtXI5xTTE_9A,Tyron,11,4.0
1YRZ4V2OqlSDnZiPPv3jtA,Janki,7,4.13
kmmUofwEYoK-_QJJNim3BQ,Rachel,93,3.6
ZsTj0D0Makpkv4lWMFtABQ,Jay,2,3.0
XbGMpj4QtfU1ncrggrhRtQ,Hank,1,2.0
dO_IwsLvn-yyDwO6352arw,Josie,15,4.53
52QbcYsf7KZaTKqnIk8MKQ,MB,45,3.47
5FgWswuxsksmQnUFP1OtVg,Jema,254,4.14
Qas1G45co9xUSzBUbf3O2g,Julia,27,3.96
psrDs_eLO-K26TzVagkAqA,Jim,5,4.17
EWv2bU_N39SnnhCaQb921w,Lisa,157,4.18
qATiaqxXfJqI99xTJ8ReqQ,Susie,12,3.67
Y0MzRiIzdvj-wlMEUt4C_Q,Joyce,427,3.88
zF_kp7qi6op923n7Vs2miA,Maggie,67,4.21
cjtykaRH9_xhnW94SIHYaw,Jill,34,4.66
pgFB8N2wS2qJSO3EgpUDEA,Rachel,3,4.33
UK4xQgnRcxaWouej-QvBUg,Tanya,5,4.33
S-HJQLMLEU5eK-AzJA6M_w,Liz,116,4.17
qPF6bqjBQw3a2ymKmBPElg,Alyssa,594,4.28
bkIQa_O8c8jMVW8T-NEKpg,Elizabeth,8,3.5
I8ve0wPoGJxaQfTfdepKrw,Lesley,91,3.11
Xa2u5QMoDaoH1Q36qYm01A,Asher,1,4.0
miaSWiWJofIQa220Ofqgug,Mikayla,41,3.52
S5i7CvYYrcy2kh0cVH8_5A,Tom,10,4.8
ROlHfFfErcUhVDs2VJ-T7w,Stephanie,31,3.56
fLD2COVulTyW9A0BUnTAqA,Melanie,13,4.69
8WbIWVtsNDL0MKLSdHwKVw,Deborah,27,4.71
57pH0Y75q8sC4mJvgVrI9w,Yiran,23,3.83
08yab7j5wzPt5O-QARvVwQ,Julie,28,3.64
hzRckKgwFsQU9SfTCAdLHQ,Jason,374,3.39
2taxDQ2vmUBk7XloVunDkg,Sarah,30,3.25
Yg54Wk4Ry0TZrjmh4cdh0g,Jierui,6,4.33
xeLUZdjo9UhkFqrFHNR2ow,Gregory,37,4.38
v_qZmBmk_NSyKgx3reDHTg,Katie,7,3.29
0M7bnWHoiU4XU5moOrknnw,Nicole,12,3.83
jG-qL9l3y8JpWof19TGc9w,Edward,68,3.99
qxj3XRtxJ6uFuncUoqGl8g,X.,165,3.12
QM0FkPoW1KSRlBW7fPhcVQ,Henry,5,2.6
ldaDCzUlwm8dJXe89D5_CA,Sam,6,4.43
YLnDXvfzY6mdbnDpg2CcNA,Patrick,51,3.91
zyZ0aQbdRq-rhk0sYRM5-g,Alessandra,28,4.5
dkmVPP38z-lu-AToAXcXgg,Maegan,45,3.68
FtT5OHTXtxOl0_Thxys__Q,Garni,26,3.79
Zxc63pT2eglpVaAR2eetew,Deryck,12,3.69
SfMf7DEX7xT82OCcbZFsgQ,Rich,29,3.43
6BZMGaiBMQSZ639VfjbVaA,Jennie,366,4.05
rADobMKyOemfzubUib06Pg,LD,22,4.04
rtNEzfuN8fJULB7r1lgQOQ,Kristen,923,4.14
FL_bKudUujsgFPDHKkqyNg,Olga,170,4.31
Tpa-RleTVvT8RAuu7DMbPA,Andrew,6,3.7
QAUGfJN9OLWO50lLWensdg,Joseph,134,3.5
ccboyo-sSWqEZDVfBSY6nw,David,416,4.1
ZdNUaaPRVTlo7UTZbvu0Zw,Tori,7,4.57
5SXNkeWGSHNqPfpctGREAQ,Emily,39,4.23
EYiP_1NFh4sEd8xEJn-wgQ,Santa,4,5.0
iPAbqAjE33-X8xZ-BXNGZg,E,5,2.6
kz0j11D1Q_DYRNpmCsbGIg,Julie,11,4.67
RHDUhVQ77n1o0RzAwV84gw,Mark,6,3.67
tfY60TMaeq-xHQ9FHs0a2Q,Cindy,25,4.68
NFB0FPgT0hbMvDOEHz0IAg,Kay,7,4.88
Qwuc-HIr1-1Q8iQda3uryQ,Vincent,37,3.52
scxumoiSKZrJNO_2MK5suw,Genesis,15,4.75
_X84ll6Gd4jumVd3aXCTXg,Holly,76,3.59
Drv3DYJkIG48obos_TkM7Q,Aric,66,3.36
Q5LVThDumv9Np65FLAvZzQ,Mike,7,3.86
DSoz8Cv1vxmI-bW4-pIq4A,Christi,109,4.39
47uPpPwgBXctLOXpZHbtdQ,Jody,125,4.0
wxgHCf5c4FnHGymr7riVqQ,Jen,26,4.77
Nai67LxFXTAp0QlcnWU9DQ,Kent,15,4.0
q_EY8U17cVJd_6y7hJ2FkA,Nadia,37,3.55
Pl_71ZWYqC4anNSh1wYjDA,Robin,4,5.0
GLJFipn33DyFtCPdQtBcIw,Debbie,40,3.93
2sy5mdE92WkGjJKrIi002w,Nicia,5,5.0
8tCVQKlVe8GR-FCnCrlV2g,Jason,8,4.38
5P2PcYrsrlPSeDVkf9V57A,Marisha,3,4.67
f3iAvUwkwIuDXCkX-l0Shg,Roger,144,3.38
l5dzDaqTjczkem9YnqLcIQ,Elizabeth,213,4.27
cto-N05px0Da5USsce5Cvw,Isabel,36,3.14
_JlB5HxQb-SWDyIXYdyrRw,Rachel,12,4.08
e_XZHnkPnoiwEZyIjoPNZg,Michelle,108,4.37
GkcoEzL0HSl2euHv_8Gmzw,Shelby,17,3.4
34JA1hXbsgxTnIUazwZASw,Denise,7,2.0
eCjde2ECK5x4fSWcT5_hZw,Cindy,15,3.6
VlWLg90NVjpVHYr1QZSJNw,Jordan,41,4.26
VjdaDK5dSl9NkAiUdPrRmQ,Kelly,145,3.98
KhhjBYje5o15BCYZxbqgSw,Tiffany,82,4.17
4JOkEXTMPoRqpI4iOjzFNA,Cyndi,8,3.5
pCERD9FnbRnsbPFwCi6KIg,Lisa,156,4.19
u6iZ7oBQMD0GNkFFtrEYrg,Garrett,3,5.0
CYInQlY_xX7WAcOYk0Nq8g,Ann,9,3.8
KTSyUY9LK0lPJ-5i26wXag,Robyn,47,4.15
vmOpF2-DY0qzbivfWTTWQQ,P C,34,4.68
1wgdfrsfieIl5OiZd1eHJw,Iva,194,4.18
2WFVU5NLJOg4O4jFHLweDg,Justina,13,3.8
wJVknOYL9Dgqa8xdbQDYUw,Karen,14,2.71
jLV8xjqegJmH4C8E0GHpfQ,Cristiana,39,4.49
l7huN3hyLkSlqj9vQLlNSQ,Bryan,13,2.73
k9NhUrSG5iV4ORKBEo1HBw,Lane,4,4.75
K5Yu8aL3nrutHqM9P_wpGA,Sara,6,4.43
zyApbnUwHafJUvDtiO3Gcw,Karen,49,4.42
mwJl8uidq60i-wfBxdy3gQ,Anthony,9,3.27
yF61umi5A_BJg63LX3tZvA,Dominique,45,3.3
6RFrq4dJ1UZjkfGIPrmGpg,Miriam,39,3.79
Ereho4ejN4tWjLqmZb1ocg,E,31,3.46
DQ41LA0JG3tSkh9heo4CFQ,Cory,9,5.0
ulQMO6_ajLThTGIL09I_1A,Lisa,507,3.51
Oj3kf-aR-srZ8EbK52ddnQ,Maddie,104,4.21
cGZtM0-aLpGao14JUkKVTA,Dawn,3,3.67
LJc2B_ZqWWdtR1lvl4_qrg,Brenna,17,4.43
e-O7p3dzCFNJ-AFF0pIb8A,Lacey,2,3.5
IasjXjI8F12EX3t-v6dEsw,Reyna,33,3.3
CuZd-0yN6Qk9d6jZjK20EA,Louie,2,5.0
9GaM_kwQ0d_3YuPHx6OSXA,Eric,90,3.91
MxPwasH_qWMp62q4tthKVQ,Alex,5,4.2
NPJ--FztrdYqU0VrjxmH8A,Mak,17,4.19
Ao8ahVBhXOwRdj0bAkyMcA,GREG,209,4.08
ViWwrB1sPjXUtM4k_2MLIw,Sandy,6,5.0
cHrJ3sKZcv6IYkeQ4Sm4-w,Christina,71,4.03
LD56xSZEXYJKsBFGLv0JMA,Mark,77,4.29
UCRnW_zUEUFo49NsmUPVgA,Mark,2,3.0
TJxNk4GxEIiQRshvyuozNg,Jeffrey,6,3.67
w7KJpRbt5dvxGrptIrsc_Q,Jon,37,3.79
BVSFv2JtnQOaDHN2MMvQdQ,Tanya,8,4.5
h2WngpGV3o08orqh96wxJg,Vea,11,3.73
MvrnmMdA6jotHO2JFz9_pQ,Ajit,34,3.83
pfFTJTGQIcmeo5K28guypw,Tangie,18,4.39
UJuSlLEO_TVg2S4nTJoZBg,Jud,9,4.78
q-p3GTAPPtw1Jl1g51K0NA,Trinity,205,3.68
rJhNXtELugQ4yVoRZF28ew,jack,12,4.08
bKDHNlJ_MK8dlC9YNKebRA,Marilyn,17,3.94
wwFZGWNi1DktPRAIub3kwg,Jodie,27,3.58
23Ia2ILg4g4Lz22HzKqYcA,Shellie,86,4.25
66SCo2UIwTW8U_O893Eu4Q,V,88,2.7
XSIjZzCRnfFE6AYqfUAygA,Alexia,3,1.0
4reeeVHHWyZOp_Ejq5n40g,Richard,75,3.61
DDVmnhPG2rnP3WqX9UFG2g,H,87,3.51
1Z0And3Xhxat-JUUPsNSVw,Cindy,9,5.0
FpWls00Vy8rXdi8Z_pVsnA,Brian,27,4.78
RsgbgWHYmXDE4kW38dJddQ,F,19,3.58
sqS0rrONlmiI_iEz3JmyhQ,Malorie,268,4.64
P5Xo6loI92qSd5YfcaNelQ,Sapphira,32,4.41
TwtDg6JoL3k1sJetfE_K0Q,James,33,4.32
bRhToBJHLp8Ekn6dzTSIIw,Mary Ann,28,4.25
Xbun7lKZqztrMnVfoDsL6A,Andrew,3,5.0
gHofblgWjRrqgSjYpG5m8g,Pamela,29,4.73
REF_jNwJN5bvVFMmcQtIiQ,Brandon,8,4.11
RRB9w2U4PI8sv7OFxDkTug,J,201,4.15
S94xd2Xoi0CXAA83kMHdLw,Megan,5,2.6
ZhAhyhcPmfbJbWJaiUeo7w,Michelle,5,4.8
XHmMP5ZZDJw8WcWOFTjz0w,Jake,110,4.26
Ds94RPmAUrV72dVueW0haQ,Payge,20,4.29
ymRQQubUZ_W6OLFmjiAImA,Michelle,20,4.48
